Target,Source,year,quantity
GUJARAT,ARUNACHAL PRADESH,2010,0.0
GUJARAT,ARUNACHAL PRADESH,2011,0.0
GUJARAT,ARUNACHAL PRADESH,2012,0.0
GUJARAT,ARUNACHAL PRADESH,2013,0.0
GUJARAT,ARUNACHAL PRADESH,2014,0.0
GUJARAT,ARUNACHAL PRADESH,2015,0.0
GUJARAT,ARUNACHAL PRADESH,2016,0.0
GUJARAT,ARUNACHAL PRADESH,2017,0.0
GUJARAT,ARUNACHAL PRADESH,2018,0.0
GUJARAT,ARUNACHAL PRADESH,2019,0.0
GUJARAT,ARUNACHAL PRADESH,2020,0.0
GUJARAT,ASSAM,2010,0.0
GUJARAT,ASSAM,2011,0.0
GUJARAT,ASSAM,2012,0.0
GUJARAT,ASSAM,2013,0.0
GUJARAT,ASSAM,2014,0.0
GUJARAT,ASSAM,2015,0.0
GUJARAT,ASSAM,2016,0.0
GUJARAT,ASSAM,2017,0.0
GUJARAT,ASSAM,2018,0.0
GUJARAT,ASSAM,2019,0.0
GUJARAT,ASSAM,2020,0.0
GUJARAT,BIHAR,2010,0.0
GUJARAT,BIHAR,2011,0.0
GUJARAT,BIHAR,2012,0.0
GUJARAT,BIHAR,2013,0.0
GUJARAT,BIHAR,2014,0.0
GUJARAT,BIHAR,2015,0.0
GUJARAT,BIHAR,2016,0.0
GUJARAT,BIHAR,2017,0.0
GUJARAT,BIHAR,2018,0.0
GUJARAT,BIHAR,2019,0.0
GUJARAT,BIHAR,2020,0.0
GUJARAT,CHANDIGARH,2010,0.0
GUJARAT,CHANDIGARH,2011,0.0
GUJARAT,CHANDIGARH,2012,0.0
GUJARAT,CHANDIGARH,2013,0.0
GUJARAT,CHANDIGARH,2014,0.0
GUJARAT,CHANDIGARH,2015,0.0
GUJARAT,CHANDIGARH,2016,0.0
GUJARAT,CHANDIGARH,2017,0.0
GUJARAT,CHANDIGARH,2018,0.0
GUJARAT,CHANDIGARH,2019,0.0
GUJARAT,CHANDIGARH,2020,0.0
GUJARAT,CHATTISGARH,2010,0.0
GUJARAT,CHATTISGARH,2011,0.0
GUJARAT,CHATTISGARH,2012,0.0
GUJARAT,CHATTISGARH,2013,0.0
GUJARAT,CHATTISGARH,2014,0.0
GUJARAT,CHATTISGARH,2015,0.0
GUJARAT,CHATTISGARH,2016,0.0
GUJARAT,CHATTISGARH,2017,0.0
GUJARAT,CHATTISGARH,2018,0.0
GUJARAT,CHATTISGARH,2019,0.0
GUJARAT,CHATTISGARH,2020,0.0
GUJARAT,DADRA & NAGAR HAVELI,2019,0.0
GUJARAT,DADRA & NAGAR HAVELI,2020,0.0
GUJARAT,DAMAN & DIU,2018,0.0
GUJARAT,DAMAN & DIU,2019,0.0
GUJARAT,DAMAN & DIU,2020,0.0
GUJARAT,DELHI,2010,0.0
GUJARAT,DELHI,2011,0.0
GUJARAT,DELHI,2012,0.0
GUJARAT,DELHI,2013,0.0
GUJARAT,DELHI,2014,0.0
GUJARAT,DELHI,2015,0.0
GUJARAT,DELHI,2016,0.0
GUJARAT,DELHI,2017,0.0
GUJARAT,DELHI,2018,0.0
GUJARAT,DELHI,2019,0.0
GUJARAT,DELHI,2020,0.0
GUJARAT,GOA,2010,0.0
GUJARAT,GOA,2011,0.0
GUJARAT,GOA,2012,0.0
GUJARAT,GOA,2013,0.0
GUJARAT,GOA,2014,0.0
GUJARAT,GOA,2015,0.0
GUJARAT,GOA,2016,0.0
GUJARAT,GOA,2017,0.0
GUJARAT,GOA,2018,0.0
GUJARAT,GOA,2019,0.0
GUJARAT,GOA,2020,0.0
GUJARAT,GUJARAT,2010,0.0
GUJARAT,GUJARAT,2011,0.0
GUJARAT,GUJARAT,2012,0.0
GUJARAT,GUJARAT,2013,0.0
GUJARAT,GUJARAT,2014,0.0
GUJARAT,GUJARAT,2015,0.0
GUJARAT,GUJARAT,2016,0.0
GUJARAT,GUJARAT,2017,0.0
GUJARAT,GUJARAT,2018,0.0
GUJARAT,GUJARAT,2019,0.0
GUJARAT,GUJARAT,2020,0.0
GUJARAT,HARYANA,2010,69875.0
GUJARAT,HARYANA,2011,0.0
GUJARAT,HARYANA,2012,51400.0
GUJARAT,HARYANA,2013,25610.0
GUJARAT,HARYANA,2014,0.0
GUJARAT,HARYANA,2015,0.0
GUJARAT,HARYANA,2016,0.0
GUJARAT,HARYANA,2017,0.0
GUJARAT,HARYANA,2018,0.0
GUJARAT,HARYANA,2019,0.0
GUJARAT,HARYANA,2020,0.0
GUJARAT,HIMACHAL PRADESH,2010,0.0
GUJARAT,HIMACHAL PRADESH,2011,0.0
GUJARAT,HIMACHAL PRADESH,2012,0.0
GUJARAT,HIMACHAL PRADESH,2013,0.0
GUJARAT,HIMACHAL PRADESH,2014,0.0
GUJARAT,HIMACHAL PRADESH,2015,0.0
GUJARAT,HIMACHAL PRADESH,2016,0.0
GUJARAT,HIMACHAL PRADESH,2017,0.0
GUJARAT,HIMACHAL PRADESH,2018,0.0
GUJARAT,HIMACHAL PRADESH,2019,0.0
GUJARAT,HIMACHAL PRADESH,2020,0.0
GUJARAT,JAMMU & KASHMIR,2010,0.0
GUJARAT,JAMMU & KASHMIR,2011,0.0
GUJARAT,JAMMU & KASHMIR,2012,0.0
GUJARAT,JAMMU & KASHMIR,2013,0.0
GUJARAT,JAMMU & KASHMIR,2014,0.0
GUJARAT,JAMMU & KASHMIR,2015,0.0
GUJARAT,JAMMU & KASHMIR,2016,0.0
GUJARAT,JAMMU & KASHMIR,2017,0.0
GUJARAT,JAMMU & KASHMIR,2018,0.0
GUJARAT,JAMMU & KASHMIR,2019,0.0
GUJARAT,JAMMU & KASHMIR,2020,0.0
GUJARAT,JHARKHAND,2010,0.0
GUJARAT,JHARKHAND,2011,0.0
GUJARAT,JHARKHAND,2012,0.0
GUJARAT,JHARKHAND,2013,0.0
GUJARAT,JHARKHAND,2014,0.0
GUJARAT,JHARKHAND,2015,0.0
GUJARAT,JHARKHAND,2016,0.0
GUJARAT,JHARKHAND,2017,0.0
GUJARAT,JHARKHAND,2018,0.0
GUJARAT,JHARKHAND,2019,0.0
GUJARAT,JHARKHAND,2020,0.0
GUJARAT,KARNATAKA,2010,0.0
GUJARAT,KARNATAKA,2011,0.0
GUJARAT,KARNATAKA,2012,0.0
GUJARAT,KARNATAKA,2013,0.0
GUJARAT,KARNATAKA,2014,0.0
GUJARAT,KARNATAKA,2015,0.0
GUJARAT,KARNATAKA,2016,0.0
GUJARAT,KARNATAKA,2017,0.0
GUJARAT,KARNATAKA,2018,0.0
GUJARAT,KARNATAKA,2019,0.0
GUJARAT,KARNATAKA,2020,0.0
GUJARAT,KERALA,2010,0.0
GUJARAT,KERALA,2011,0.0
GUJARAT,KERALA,2012,0.0
GUJARAT,KERALA,2013,0.0
GUJARAT,KERALA,2014,0.0
GUJARAT,KERALA,2015,0.0
GUJARAT,KERALA,2016,0.0
GUJARAT,KERALA,2017,0.0
GUJARAT,KERALA,2018,0.0
GUJARAT,KERALA,2019,0.0
GUJARAT,KERALA,2020,0.0
GUJARAT,LAKSHADEEP,2019,0.0
GUJARAT,LAKSHADEEP,2020,0.0
GUJARAT,MADHYA PRADESH,2010,266100.0
GUJARAT,MADHYA PRADESH,2011,26550.0
GUJARAT,MADHYA PRADESH,2012,0.0
GUJARAT,MADHYA PRADESH,2013,0.0
GUJARAT,MADHYA PRADESH,2014,0.0
GUJARAT,MADHYA PRADESH,2015,0.0
GUJARAT,MADHYA PRADESH,2016,0.0
GUJARAT,MADHYA PRADESH,2017,0.0
GUJARAT,MADHYA PRADESH,2018,0.0
GUJARAT,MADHYA PRADESH,2019,0.0
GUJARAT,MADHYA PRADESH,2020,0.0
GUJARAT,MAHARASHTRA,2010,0.0
GUJARAT,MAHARASHTRA,2011,0.0
GUJARAT,MAHARASHTRA,2012,26640.0
GUJARAT,MAHARASHTRA,2013,952700.0
GUJARAT,MAHARASHTRA,2014,59430.0
GUJARAT,MAHARASHTRA,2015,146930.0
GUJARAT,MAHARASHTRA,2016,0.0
GUJARAT,MAHARASHTRA,2017,0.0
GUJARAT,MAHARASHTRA,2018,0.0
GUJARAT,MAHARASHTRA,2019,0.0
GUJARAT,MAHARASHTRA,2020,0.0
GUJARAT,MANIPUR,2010,0.0
GUJARAT,MANIPUR,2011,0.0
GUJARAT,MANIPUR,2012,0.0
GUJARAT,MANIPUR,2013,0.0
GUJARAT,MANIPUR,2014,0.0
GUJARAT,MANIPUR,2015,0.0
GUJARAT,MANIPUR,2016,0.0
GUJARAT,MANIPUR,2017,0.0
GUJARAT,MANIPUR,2018,0.0
GUJARAT,MANIPUR,2019,0.0
GUJARAT,MANIPUR,2020,0.0
GUJARAT,MEGHALAYA,2010,0.0
GUJARAT,MEGHALAYA,2011,0.0
GUJARAT,MEGHALAYA,2012,0.0
GUJARAT,MEGHALAYA,2013,0.0
GUJARAT,MEGHALAYA,2014,0.0
GUJARAT,MEGHALAYA,2015,0.0
GUJARAT,MEGHALAYA,2016,0.0
GUJARAT,MEGHALAYA,2017,0.0
GUJARAT,MEGHALAYA,2018,0.0
GUJARAT,MEGHALAYA,2019,0.0
GUJARAT,MEGHALAYA,2020,0.0
GUJARAT,MIZORAM,2010,0.0
GUJARAT,MIZORAM,2011,0.0
GUJARAT,MIZORAM,2012,0.0
GUJARAT,MIZORAM,2013,0.0
GUJARAT,MIZORAM,2014,0.0
GUJARAT,MIZORAM,2015,0.0
GUJARAT,MIZORAM,2016,0.0
GUJARAT,MIZORAM,2017,0.0
GUJARAT,MIZORAM,2018,0.0
GUJARAT,MIZORAM,2019,0.0
GUJARAT,MIZORAM,2020,0.0
GUJARAT,NAGALAND,2010,0.0
GUJARAT,NAGALAND,2011,0.0
GUJARAT,NAGALAND,2012,0.0
GUJARAT,NAGALAND,2013,0.0
GUJARAT,NAGALAND,2014,0.0
GUJARAT,NAGALAND,2015,0.0
GUJARAT,NAGALAND,2016,0.0
GUJARAT,NAGALAND,2017,0.0
GUJARAT,NAGALAND,2018,0.0
GUJARAT,NAGALAND,2019,0.0
GUJARAT,NAGALAND,2020,0.0
GUJARAT,ODISHA,2010,0.0
GUJARAT,ODISHA,2011,0.0
GUJARAT,ODISHA,2012,0.0
GUJARAT,ODISHA,2013,0.0
GUJARAT,ODISHA,2014,0.0
GUJARAT,ODISHA,2015,0.0
GUJARAT,ODISHA,2016,0.0
GUJARAT,ODISHA,2017,0.0
GUJARAT,ODISHA,2018,0.0
GUJARAT,ODISHA,2019,0.0
GUJARAT,ODISHA,2020,0.0
GUJARAT,PUDUCHERRY,2010,0.0
GUJARAT,PUDUCHERRY,2011,0.0
GUJARAT,PUDUCHERRY,2012,0.0
GUJARAT,PUDUCHERRY,2013,0.0
GUJARAT,PUDUCHERRY,2014,0.0
GUJARAT,PUDUCHERRY,2015,0.0
GUJARAT,PUDUCHERRY,2016,0.0
GUJARAT,PUDUCHERRY,2017,0.0
GUJARAT,PUDUCHERRY,2018,0.0
GUJARAT,PUDUCHERRY,2019,0.0
GUJARAT,PUDUCHERRY,2020,0.0
GUJARAT,PUNJAB,2010,0.0
GUJARAT,PUNJAB,2011,0.0
GUJARAT,PUNJAB,2012,0.0
GUJARAT,PUNJAB,2013,0.0
GUJARAT,PUNJAB,2014,0.0
GUJARAT,PUNJAB,2015,0.0
GUJARAT,PUNJAB,2016,0.0
GUJARAT,PUNJAB,2017,0.0
GUJARAT,PUNJAB,2018,0.0
GUJARAT,PUNJAB,2019,0.0
GUJARAT,PUNJAB,2020,0.0
GUJARAT,RAJASHTHAN,2010,0.0
GUJARAT,RAJASHTHAN,2011,0.0
GUJARAT,RAJASHTHAN,2012,0.0
GUJARAT,RAJASHTHAN,2013,0.0
GUJARAT,RAJASHTHAN,2014,0.0
GUJARAT,RAJASHTHAN,2015,0.0
GUJARAT,RAJASHTHAN,2016,0.0
GUJARAT,RAJASHTHAN,2017,0.0
GUJARAT,RAJASHTHAN,2018,0.0
GUJARAT,RAJASHTHAN,2019,0.0
GUJARAT,RAJASHTHAN,2020,0.0
GUJARAT,SIKKIM,2019,0.0
GUJARAT,SIKKIM,2020,0.0
GUJARAT,TAMIL NADU,2010,0.0
GUJARAT,TAMIL NADU,2011,0.0
GUJARAT,TAMIL NADU,2012,0.0
GUJARAT,TAMIL NADU,2013,0.0
GUJARAT,TAMIL NADU,2014,0.0
GUJARAT,TAMIL NADU,2015,0.0
GUJARAT,TAMIL NADU,2016,0.0
GUJARAT,TAMIL NADU,2017,0.0
GUJARAT,TAMIL NADU,2018,0.0
GUJARAT,TAMIL NADU,2019,0.0
GUJARAT,TAMIL NADU,2020,0.0
GUJARAT,TELANGANA,2018,0.0
GUJARAT,TELANGANA,2019,0.0
GUJARAT,TELANGANA,2020,0.0
GUJARAT,TRIPURA,2010,0.0
GUJARAT,TRIPURA,2011,0.0
GUJARAT,TRIPURA,2012,0.0
GUJARAT,TRIPURA,2013,0.0
GUJARAT,TRIPURA,2014,0.0
GUJARAT,TRIPURA,2015,0.0
GUJARAT,TRIPURA,2016,0.0
GUJARAT,TRIPURA,2017,0.0
GUJARAT,TRIPURA,2018,0.0
GUJARAT,TRIPURA,2019,0.0
GUJARAT,TRIPURA,2020,0.0
GUJARAT,UTTAR PRADESH,2010,0.0
GUJARAT,UTTAR PRADESH,2011,0.0
GUJARAT,UTTAR PRADESH,2012,0.0
GUJARAT,UTTAR PRADESH,2013,0.0
GUJARAT,UTTAR PRADESH,2014,0.0
GUJARAT,UTTAR PRADESH,2015,0.0
GUJARAT,UTTAR PRADESH,2016,0.0
GUJARAT,UTTAR PRADESH,2017,0.0
GUJARAT,UTTAR PRADESH,2018,0.0
GUJARAT,UTTAR PRADESH,2019,0.0
GUJARAT,UTTAR PRADESH,2020,0.0
GUJARAT,UTTARAKHAND,2010,0.0
GUJARAT,UTTARAKHAND,2011,0.0
GUJARAT,UTTARAKHAND,2012,0.0
GUJARAT,UTTARAKHAND,2013,0.0
GUJARAT,UTTARAKHAND,2014,0.0
GUJARAT,UTTARAKHAND,2015,0.0
GUJARAT,UTTARAKHAND,2016,0.0
GUJARAT,UTTARAKHAND,2017,0.0
GUJARAT,UTTARAKHAND,2018,0.0
GUJARAT,UTTARAKHAND,2019,0.0
GUJARAT,UTTARAKHAND,2020,0.0
GUJARAT,WEST BENGAL,2010,0.0
GUJARAT,WEST BENGAL,2011,0.0
GUJARAT,WEST BENGAL,2012,0.0
GUJARAT,WEST BENGAL,2013,0.0
GUJARAT,WEST BENGAL,2014,0.0
GUJARAT,WEST BENGAL,2015,0.0
GUJARAT,WEST BENGAL,2016,0.0
GUJARAT,WEST BENGAL,2017,0.0
GUJARAT,WEST BENGAL,2018,0.0
GUJARAT,WEST BENGAL,2019,0.0
GUJARAT,WEST BENGAL,2020,0.0
HARYANA,ANDAMAN & NICOBAR ISLANDS,2019,0.0
HARYANA,ANDAMAN & NICOBAR ISLANDS,2020,0.0
